Event	ID	Name			Wwise Object Path	Notes
	51453825	Play_fts_mnt_md_caterpillar_walk			\Mobs\fld_Mobs\Group #6\Worm\mnt_md_caterpillar\Play_fts_mnt_md_caterpillar_walk	DEFAULT footstep movement sound. This loops and is not tied to animation. Can control the speed via RTPC : fts_movement_speed
	54118347	Stop_other_player_persistent_loop			\Mobs\fld_Mobs\Other Player\Stop_other_player_persistent_loop	DO NOTHING
	55818312	Play_mob_terracotta_warrior_persistent_loop			\Mobs\fld_Mobs\Group #14 - China Biome\Terracotta Warrior\Play_mob_terracotta_warrior_persistent_loop	DO NOTHING
	58911044	Play_mob_pirateundead_cannoneer_injry			\Mobs\fld_Mobs\Group #7\Pirate Undead\Pirate Undead Cannoneer\Play_mob_pirateundead_cannoneer_injry	
	71126666	Play_mob_shadowbiped_persistent_loop			\Mobs\fld_Mobs\Group #13 Shadow Tower Eclipse\Shadow Biped\Play_mob_shadowbiped_persistent_loop	DO NOTHING
	73296689	Play_mob_spiderdroid_injry			\Mobs\fld_Mobs\Group #5\mob_spiderdroid\Play_mob_spiderdroid_injry	
	79068342	Stop_mob_dragonfly_persistent_loop			\Mobs\fld_Mobs\Group #12 Dinosaurs\Dinosaur - DragonFly\Stop_mob_dragonfly_persistent_loop	
	91041209	Play_mob_crab_claw			\Mobs\fld_Mobs\Group #2\mob_crab\Play_mob_crab_claw	
	92103410	Play_geode_critter_qubrik_injry			\Geode_Critters\YB\crit_Qubrik\Play_geode_critter_qubrik_injry	
	96917532	Play_mob_fae_f_queen_dth			\Mobs\fld_Mobs\Group #8\Fae\Fae Female\Fae Queen F\Play_mob_fae_f_queen_dth	
	98313085	Play_mob_punch_robot_persistent_loop			\Mobs\fld_Mobs\Group #3\mob_robot\mob_punch_robot\Play_mob_punch_robot_persistent_loop	
	107272562	Play_mob_quetzalcoatlus_amp_screech_attk			\Mobs\fld_Mobs\Group #12 Dinosaurs\Dinosaur - Quetzalcoatlus\Play_mob_quetzalcoatlus_amp_screech_attk	ensure wpn sound is not in mob bank!
	127836268	Play_mob_bee_persistent_loop			\Mobs\fld_Mobs\Group #1\mob_bee\Play_mob_bee_persistent_loop	
	128950880	Play_mob_observer_attk			\Mobs\fld_Mobs\Group #11 Shadow Invaders\Observer\Play_mob_observer_attk	
	134339285	Play_mob_draconian_pirate_attk			\Mobs\fld_Mobs\Group #14 - China Biome\Draconians\Pirate\Play_mob_draconian_pirate_attk	
	137132092	Play_mob_boss_hydra_persistent_loop			\Mobs\fld_Mobs\ShadowTitans\BOSS_Hydra\Play_mob_boss_hydra_persistent_loop	
	138780109	Play_mob_spikebot_injry			\Mobs\fld_Mobs\Group #9\mob_spikebot\Play_mob_spikebot_injry	
	142706802	Play_mob_treasurechest_dth			\Mobs\fld_Mobs\Group #3\mob_treasurechest\Play_mob_treasurechest_dth	yb: 05/31/18 - ui_npc_defeat_01 changed to switch to allow different mix of discovery caves plant death.
	143971540	Play_mob_worm_baby_attk			\Mobs\fld_Mobs\Group #6\Worm\BabyWorm\Play_mob_worm_baby_attk	
	147893505	Play_mob_spider_persistent_loop			\Mobs\fld_Mobs\Group #2\mob_spider\Play_mob_spider_persistent_loop	DO NOTHING
	150316323	Play_mob_hellbug_aggro			\Mobs\fld_Mobs\Group #10\mob_hellbug\Play_mob_hellbug_aggro	
	151813221	Play_mob_spikebot_aggro			\Mobs\fld_Mobs\Group #9\mob_spikebot\Play_mob_spikebot_aggro	
	157369823	Play_mob_quetzalcoatlus_dth			\Mobs\fld_Mobs\Group #12 Dinosaurs\Dinosaur - Quetzalcoatlus\Play_mob_quetzalcoatlus_dth	
	161944020	Play_mob_punch_robot_amp_boss_persistent_loop			\Mobs\fld_Mobs\Group #3\mob_robot\mob_punch_robot_amp_boss\Play_mob_punch_robot_amp_boss_persistent_loop	
	164441769	Play_mob_spikewalker_ablty_roll_fol_stop			\Mobs\fld_Mobs\ShadowTitans\BOSS_Spikewalker\SpikeWalker_ability\Play_mob_spikewalker_ablty_roll_fol_stop	
	174824003	Play_mob_wraith_persistent_loop			\Mobs\fld_Mobs\Group #1\mob_wraith\Play_mob_wraith_persistent_loop	DO NOTHING
	193889738	Stop_mob_muffinking_persistent_loop			\Mobs\fld_Mobs\Group #6\Candy\MuffinKing\Stop_mob_muffinking_persistent_loop	DO NOTHING
	198815874	Play_mob_skeleton_emperor_dth			\Mobs\fld_Mobs\Group #5\mob_skeleton_emperor\Play_mob_skeleton_emperor_dth	
	202222827	Play_other_player_aggro			\Mobs\fld_Mobs\Other Player\Play_other_player_aggro	
	204739449	Play_fts_mnt_md_caterpillar_jumpland			\Mobs\fld_Mobs\Group #6\Worm\mnt_md_caterpillar\Play_fts_mnt_md_caterpillar_jumpland	DEFAULT footstep movement sound. This loops and is not tied to animation. Can control the speed via RTPC : fts_movement_speed
	205264260	Play_mob_muffinking_dth			\Mobs\fld_Mobs\Group #6\Candy\MuffinKing\Play_mob_muffinking_dth	
	211173755	Play_mob_triceratops_attk_charge			\Mobs\fld_Mobs\Group #12 Dinosaurs\Dinosaur - Triceratops\Play_mob_triceratops_attk_charge	
	211217737	Play_fts_mnt_md_caterpillar_cow_jumpland			\Mobs\fld_Mobs\Group #6\Worm\mnt_md_caterpillar\Play_fts_mnt_md_caterpillar_cow_jumpland	DEFAULT footstep movement sound. This loops and is not tied to animation. Can control the speed via RTPC : fts_movement_speed
	214613267	Play_mob_wraith_dth			\Mobs\fld_Mobs\Group #1\mob_wraith\Play_mob_wraith_dth	
	217340789	Play_mob_yeti_attck_pound			\Mobs\fld_Mobs\Group #6\Yeti\Play_mob_yeti_attck_pound	
	217710835	Play_mob_dimetrodon_injry			\Mobs\fld_Mobs\Group #12 Dinosaurs\Dinosaur - Dimetrodon\Play_mob_dimetrodon_injry	
	223474020	Play_mob_crab_attk			\Mobs\fld_Mobs\Group #2\mob_crab\Play_mob_crab_attk	
	233083091	Play_geode_critter_gleemur_attk			\Geode_Critters\YB\crit_gleemur\Play_geode_critter_gleemur_attk	
	241286771	Play_mob_nautilus_injry			\Mobs\fld_Mobs\Group #11 Shadow Invaders\Nautilus\Play_mob_nautilus_injry	
	249221330	Play_mob_jellyfish_persistent_loop			\Mobs\fld_Mobs\Group #10\mob_jellyfish\Play_mob_jellyfish_persistent_loop	
	252212037	Play_mob_wraith_attk			\Mobs\fld_Mobs\Group #1\mob_wraith\Play_mob_wraith_attk	
	257414547	Play_mob_boss_hydra_attk_fire			\Mobs\fld_Mobs\ShadowTitans\BOSS_Hydra\Play_mob_boss_hydra_attk_fire	
	264033121	Play_mob_draconian_aggro			\Mobs\fld_Mobs\Group #14 - China Biome\Draconians\Play_mob_draconian_aggro	
	271116211	Play_mob_beetle_dth			\Mobs\fld_Mobs\Group #1\mob_Beetle\Play_mob_beetle_dth	
	283967578	Play_mob_worm_baby_injry			\Mobs\fld_Mobs\Group #6\Worm\BabyWorm\Play_mob_worm_baby_injry	
	288207272	Play_mob_pitcherplant_attk			\Mobs\fld_Mobs\Group #5\mob_pitcherplant\Play_mob_pitcherplant_attk	
	296419488	Stop_mob_flying_cannon_robot_persistent_loop			\Mobs\fld_Mobs\Group #2\mob_flying_cannon_robot\Stop_mob_flying_cannon_robot_persistent_loop	
	298567322	Play_mob_boss_hydra_attk_sht			\Mobs\fld_Mobs\ShadowTitans\BOSS_Hydra\Play_mob_boss_hydra_attk_sht	
	300558670	Play_mob_death_knight_injry			\Mobs\fld_Mobs\Group #2\mob_death_knight\Play_mob_death_knight_injry	
	303724009	Play_mob_bird_injry			\Mobs\fld_Mobs\Group #1\mob_bird\Play_mob_bird_injry	
	309324474	Stop_mob_pitcherplant_persistent_loop			\Mobs\fld_Mobs\Group #5\mob_pitcherplant\Stop_mob_pitcherplant_persistent_loop	DO NOTHING
	317100803	Stop_mob_muffin_persistent_loop			\Mobs\fld_Mobs\Group #6\Candy\Muffin\Stop_mob_muffin_persistent_loop	DO NOTHING
	319327803	Play_mob_boss_dreadnought_fol_sparks			\Mobs\fld_Mobs\ShadowTitans\BOSS_Dreadnought\Play_mob_boss_dreadnought_fol_sparks	
	320221481	Play_mob_draconian_attk			\Mobs\fld_Mobs\Group #14 - China Biome\Draconians\Play_mob_draconian_attk	
	325363807	Stop_mob_pirateparrot_cannoneer_persistent_loop			\Mobs\fld_Mobs\Group #7\Pirate Parrot\Pirate Parrot Cannoneer\Stop_mob_pirateparrot_cannoneer_persistent_loop	DO NOTHING
	327448096	Play_mob_golem_attk			\Mobs\fld_Mobs\Group #8\mob_golem\Play_mob_golem_attk	
	330300460	Play_mob_special_bonus_spawn			\Mobs\fld_Mobs\Group #4\Pinata\Play_mob_special_bonus_spawn	
	332219160	Play_mob_emberdrake_injry			\Mobs\fld_Mobs\Group #5\mob_emberdrake\Play_mob_emberdrake_injry	
	339281582	Play_mob_boss_hydra_injry			\Mobs\fld_Mobs\ShadowTitans\BOSS_Hydra\Play_mob_boss_hydra_injry	
	341742955	Play_mob_spikebot_dth			\Mobs\fld_Mobs\Group #9\mob_spikebot\Play_mob_spikebot_dth	
	341910353	Stop_mob_boss_hydra_attk_fire			\Mobs\fld_Mobs\ShadowTitans\BOSS_Hydra\Stop_mob_boss_hydra_attk_fire	
	342937372	Play_mob_scissorhands_aggro			\Mobs\fld_Mobs\Group #12 Dinosaurs\Dinosaur - Scissorhands\Play_mob_scissorhands_aggro	
	343869447	Stop_mob_hydra_snake_persistent_loop			\Mobs\fld_Mobs\Group #13 Shadow Tower Eclipse\hydra_snake\Stop_mob_hydra_snake_persistent_loop	DO NOTHING
	349715842	Play_mob_treasurechest_critter_dth			\Mobs\fld_Mobs\Group #3\mob_fake_treasurechest\Play_mob_treasurechest_critter_dth	
	356429487	Stop_mob_butterfly_persistent_loop			\Mobs\fld_Mobs\Group #2\mob_butterfly\Stop_mob_butterfly_persistent_loop	DO NOTHING
	358144158	Stop_mob_jadebound_phantom_persistent_loop			\Mobs\fld_Mobs\Group #14 - China Biome\JadeBound Phantom\Stop_mob_jadebound_phantom_persistent_loop	
	359231472	Play_geode_critter_zepperay_injry			\Geode_Critters\YB\crit_Zepperay\Play_geode_critter_zepperay_injry	
	365694838	Play_mob_observer_injry			\Mobs\fld_Mobs\Group #11 Shadow Invaders\Observer\Play_mob_observer_injry	
	368782088	Play_mob_boss_hydra_attk_lng			\Mobs\fld_Mobs\ShadowTitans\BOSS_Hydra\Play_mob_boss_hydra_attk_lng	
	369977071	Play_mob_bird_dth			\Mobs\fld_Mobs\Group #1\mob_bird\Play_mob_bird_dth	
	374624399	Play_mob_icecream_priest_attk			\Mobs\fld_Mobs\Group #6\Candy\IceCreamPriest\Play_mob_icecream_priest_attk	
	378527017	Play_mob_dragon_boss_injry			\Mobs\fld_Mobs\Mob_Dragons\mob_dragon_boss\Play_mob_dragon_boss_injry	
	379828098	Play_mob_terracotta_warrior_aggro			\Mobs\fld_Mobs\Group #14 - China Biome\Terracotta Warrior\Play_mob_terracotta_warrior_aggro	
	381656971	Play_mob_shadow_titan_large_injry			\Mobs\fld_Mobs\Group #1\mob_shadowtitan_large\Play_mob_shadow_titan_large_injry	
	381718531	Play_mob_fox_spirit_persistent_loop			\Mobs\fld_Mobs\Group #14 - China Biome\Fox Spirit\Play_mob_fox_spirit_persistent_loop	DO NOTHING
	387394478	Play_mob_emberdrake_dth			\Mobs\fld_Mobs\Group #5\mob_emberdrake\Play_mob_emberdrake_dth	
	389596799	Play_mob_nautilus_attk			\Mobs\fld_Mobs\Group #11 Shadow Invaders\Nautilus\Play_mob_nautilus_attk	
	391395044	Play_mob_flying_cannon_robot_injry			\Mobs\fld_Mobs\Group #2\mob_flying_cannon_robot\Play_mob_flying_cannon_robot_injry	
	391670587	Play_mob_icecream_dth			\Mobs\fld_Mobs\Group #6\Candy\IceCream\Play_mob_icecream_dth	
	396662997	Stop_mob_skeleton_persistent_loop			\Mobs\fld_Mobs\Group #1\mob_skeleton\Stop_mob_skeleton_persistent_loop	DO NOTHING
	404842390	Play_mob_hydra_snake_baby_dth			\Mobs\fld_Mobs\Group #13 Shadow Tower Eclipse\hydra_snake\Babyhydra_snake\Play_mob_hydra_snake_baby_dth	
	408645183	Stop_mob_archeoceratops_persistent_loop			\Mobs\fld_Mobs\Group #12 Dinosaurs\Dinosaur - archeoceratops\Persistent_loop\Stop_mob_archeoceratops_persistent_loop	DO NOTHING
	411784148	Play_mob_minebot_persistent_loop			\Mobs\fld_Mobs\Group #8\mob_minebot\Play_mob_minebot_persistent_loop	
	412329651	Play_mob_hydra_snake_aggro			\Mobs\fld_Mobs\Group #13 Shadow Tower Eclipse\hydra_snake\Play_mob_hydra_snake_aggro	
	413383699	Play_geode_critter_gleemur_aggro			\Geode_Critters\YB\crit_gleemur\Play_geode_critter_gleemur_aggro	
	418508958	Play_mob_pinataminion_caster_aggro			\Mobs\fld_Mobs\mob_pinataminion\mob_pinataminion_caster\Play_mob_pinataminion_caster_aggro	
	420893904	Play_mob_radiantprism_aggro			\Mobs\fld_Mobs\Group #3\mob_templechest\Play_mob_radiantprism_aggro	
	427733905	Play_mob_boss_lobster_brawler_injry			\Mobs\fld_Mobs\Group #10\mob_boss_lobster_brawler\Play_mob_boss_lobster_brawler_injry	
	437121455	Play_mob_shadow_titan_large_attk_lng			\Mobs\fld_Mobs\Group #1\mob_shadowtitan_large\Play_mob_shadow_titan_large_attk_lng	
	442642830	Play_mob_observer_aggro			\Mobs\fld_Mobs\Group #11 Shadow Invaders\Observer\Play_mob_observer_aggro	
	455445957	Stop_mob_dragon_persistent_loop			\Mobs\fld_Mobs\Mob_Dragons\mob_dragon\Stop_mob_dragon_persistent_loop	DO NOTHING
	472621893	Play_mob_wraith_injry			\Mobs\fld_Mobs\Group #1\mob_wraith\Play_mob_wraith_injry	
	482808564	Play_fts_mnt_md_caterpillar_squishy_run			\Mobs\fld_Mobs\Group #6\Worm\mnt_md_caterpillar_squishy\Play_fts_mnt_md_caterpillar_squishy_run	DEFAULT footstep movement sound. This loops and is not tied to animation. Can control the speed via RTPC : fts_movement_speed
	489515804	Play_mob_death_knight_persistent_loop			\Mobs\fld_Mobs\Group #2\mob_death_knight\Play_mob_death_knight_persistent_loop	DO NOTHING
	491837799	Play_mob_hydra_snake_injry			\Mobs\fld_Mobs\Group #13 Shadow Tower Eclipse\hydra_snake\Play_mob_hydra_snake_injry	
	492891847	Play_geode_critter_gleemur_injry			\Geode_Critters\YB\crit_gleemur\Play_geode_critter_gleemur_injry	
	495451516	Play_mob_stiltstitcher_persistent_loop			\Mobs\fld_Mobs\Group #13 Shadow Tower Eclipse\StiltStitcher\Play_mob_stiltstitcher_persistent_loop	
	499530237	Play_mob_shadowbiped_idle_loop			\Mobs\fld_Mobs\Group #13 Shadow Tower Eclipse\Shadow Biped\Play_mob_shadowbiped_idle_loop	
	505826031	Play_other_player_injry			\Mobs\fld_Mobs\Other Player\Play_other_player_injry	
	514071281	Play_mob_silverfish_attk			\Mobs\fld_Mobs\Group #10\mob_silverfish\Play_mob_silverfish_attk	
	523205595	Play_mob_pirateundead_captain_dth			\Mobs\fld_Mobs\Group #7\Pirate Undead\Pirate Undead Captain\Play_mob_pirateundead_captain_dth	
	532931299	Play_mob_hellbug_attk			\Mobs\fld_Mobs\Group #10\mob_hellbug\Play_mob_hellbug_attk	
	542447488	Play_mob_jadebound_phantom_dth			\Mobs\fld_Mobs\Group #14 - China Biome\JadeBound Phantom\Play_mob_jadebound_phantom_dth	
	545399654	Stop_mob_triceratops_persistent_loop			\Mobs\fld_Mobs\Group #12 Dinosaurs\Dinosaur - Triceratops\Persistent_loop\Stop_mob_triceratops_persistent_loop	DO NOTHING
	554005607	Play_mob_pirateparrot_cannoneer_attk			\Mobs\fld_Mobs\Group #7\Pirate Parrot\Pirate Parrot Cannoneer\Play_mob_pirateparrot_cannoneer_attk	
	555635278	Play_mob_dimetrodon_persist_loop			\Mobs\fld_Mobs\Group #12 Dinosaurs\Dinosaur - Dimetrodon\Play_mob_dimetrodon_persist_loop	
	557432333	Play_mob_dimetrodon_dth			\Mobs\fld_Mobs\Group #12 Dinosaurs\Dinosaur - Dimetrodon\Play_mob_dimetrodon_dth	
	567126338	Play_mob_cannon_robot_aggro			\Mobs\fld_Mobs\Group #3\mob_robot\mob_canon_robot\Play_mob_cannon_robot_aggro	
	567904912	Play_mob_pirateundead_injry			\Mobs\fld_Mobs\Group #7\Pirate Undead\Play_mob_pirateundead_injry	
	568528841	Play_mob_shark_attk			\Mobs\fld_Mobs\Group #7\Shark\Shark Regular\Play_mob_shark_attk	
	586581921	Play_mob_bird_aggro			\Mobs\fld_Mobs\Group #1\mob_bird\Play_mob_bird_aggro	
	598096399	Play_mob_worm_dth			\Mobs\fld_Mobs\Group #6\Worm\Play_mob_worm_dth	
	601397894	Play_mob_bee_aggro			\Mobs\fld_Mobs\Group #1\mob_bee\Play_mob_bee_aggro	
	604046470	Play_mob_jadebound_phantom_aggro			\Mobs\fld_Mobs\Group #14 - China Biome\JadeBound Phantom\Play_mob_jadebound_phantom_aggro	
	607807385	Play_mob_builder_persistent_loop			\Mobs\fld_Mobs\_GEODE\mob_builder\Play_mob_builder_persistent_loop	
	610594132	Play_geode_critter_zepperay_aggro			\Geode_Critters\YB\crit_Zepperay\Play_geode_critter_zepperay_aggro	
	623758898	Play_mob_fae_f_queen_injry			\Mobs\fld_Mobs\Group #8\Fae\Fae Female\Fae Queen F\Play_mob_fae_f_queen_injry	
	624042570	Play_mob_pirateundead_cannoneer_attk			\Mobs\fld_Mobs\Group #7\Pirate Undead\Pirate Undead Cannoneer\Play_mob_pirateundead_cannoneer_attk	
	635887386	Stop_mob_golem_persistent_loop			\Mobs\fld_Mobs\Group #8\mob_golem\Persistent_loop\Stop_mob_golem_persistent_loop	DO NOTHING
	644325940	Play_mob_spikebot_attck			\Mobs\fld_Mobs\Group #9\mob_spikebot\Play_mob_spikebot_attck	
	645547830	Play_mob_boss_hydra_aggro			\Mobs\fld_Mobs\ShadowTitans\BOSS_Hydra\Play_mob_boss_hydra_aggro	
	645934128	Play_mob_draconian_caster_dth			\Mobs\fld_Mobs\Group #14 - China Biome\Draconians\Caster\Play_mob_draconian_caster_dth	
	659026040	Play_mob_death_knight_attk			\Mobs\fld_Mobs\Group #2\mob_death_knight\Play_mob_death_knight_attk	
	670122391	Play_mob_yeti_injry			\Mobs\fld_Mobs\Group #6\Yeti\Play_mob_yeti_injry	
	674330117	Play_mob_fox_spirit_injry			\Mobs\fld_Mobs\Group #14 - China Biome\Fox Spirit\Play_mob_fox_spirit_injry	
	686699280	Play_mob_death_knight_dth			\Mobs\fld_Mobs\Group #2\mob_death_knight\Play_mob_death_knight_dth	
	687395932	Play_mob_crab_bot_injry			\Mobs\fld_Mobs\Group #2\mob_crab\mob_crab_bot\Play_mob_crab_bot_injry	
	689256342	Play_mob_boot_persistent_loop			\Mobs\fld_Mobs\Group #11 Shadow Invaders\Boot\Play_mob_boot_persistent_loop	
	691470627	Play_mob_sarcosuchus_injry			\Mobs\fld_Mobs\Group #12 Dinosaurs\Dinosaur - mob_sarcosuchus\Play_mob_sarcosuchus_injry	
	693325686	Play_mob_dream_monster_persistent_loop			\Mobs\fld_Mobs\Group #1\mob_dream_monster_large\Play_mob_dream_monster_persistent_loop	DO NOTHING
	693370730	Play_mob_shadowbiped_attk			\Mobs\fld_Mobs\Group #13 Shadow Tower Eclipse\Shadow Biped\Play_mob_shadowbiped_attk	
	702961889	Play_mob_dragon_boss_aggro			\Mobs\fld_Mobs\Mob_Dragons\mob_dragon_boss\Play_mob_dragon_boss_aggro	
	708717383	Play_mob_silverfish_dth			\Mobs\fld_Mobs\Group #10\mob_silverfish\Play_mob_silverfish_dth	
	709452233	Play_mob_stiltstitcher_undertow_dth			\Mobs\fld_Mobs\Group #13 Shadow Tower Eclipse\StiltStitcher_Undetow\Play_mob_stiltstitcher_undertow_dth	
	715334922	Play_mob_treasurechest_critter_attk			\Mobs\fld_Mobs\Group #3\mob_fake_treasurechest\Play_mob_treasurechest_critter_attk	
	727181146	Play_mob_fae_f_melee_attk			\Mobs\fld_Mobs\Group #8\Fae\Fae Female\Fae Melee F\Play_mob_fae_f_melee_attk	
	734483880	Play_mob_jadebound_phantom_attk			\Mobs\fld_Mobs\Group #14 - China Biome\JadeBound Phantom\Play_mob_jadebound_phantom_attk	
	734849685	Play_mob_butterfly_persistent_loop			\Mobs\fld_Mobs\Group #2\mob_butterfly\Play_mob_butterfly_persistent_loop	DO NOTHING
	740302542	Play_mob_emberdrake_attk			\Mobs\fld_Mobs\Group #5\mob_emberdrake\Play_mob_emberdrake_attk	
	745220453	Play_mob_thlan_persistent_loop			\Mobs\fld_Mobs\Group #10\mob_Thlan\Play_mob_thlan_persistent_loop	
	758815204	Stop_mob_crab_bot_persistent_loop			\Mobs\fld_Mobs\Group #2\mob_crab\mob_crab_bot\Stop_mob_crab_bot_persistent_loop	DO NOTHING
	759971812	Play_geode_critter_howlug_attk			\Geode_Critters\YB\crit_Howlug\Play_geode_critter_howlug_attk	
	768822693	Play_mob_yeti_persistent_loop			\Mobs\fld_Mobs\Group #6\Yeti\Play_mob_yeti_persistent_loop	DO NOTHING
	770238269	Play_mob_trex_attk			\Mobs\fld_Mobs\Group #12 Dinosaurs\Dinosaur - TRex\Play_mob_trex_attk	
	773784109	Play_mob_boss_dreadnought_leap			\Mobs\fld_Mobs\ShadowTitans\BOSS_Dreadnought\Play_mob_boss_dreadnought_leap	
	777794292	Play_mob_pirateundead_aggro			\Mobs\fld_Mobs\Group #7\Pirate Undead\Play_mob_pirateundead_aggro	
	780435905	Play_npc_BOSS			\Mobs\fld_Mobs\Play_npc_BOSS	
	788566768	Play_mob_hydra_snake_baby_injry			\Mobs\fld_Mobs\Group #13 Shadow Tower Eclipse\hydra_snake\Babyhydra_snake\Play_mob_hydra_snake_baby_injry	
	789855876	Play_mob_boss_dreadnought_melee_cleave			\Mobs\fld_Mobs\ShadowTitans\BOSS_Dreadnought\Play_mob_boss_dreadnought_melee_cleave	
	800502959	Play_mob_draconian_dth			\Mobs\fld_Mobs\Group #14 - China Biome\Draconians\Play_mob_draconian_dth	
	801104675	Play_mob_bat_injry			\Mobs\fld_Mobs\Group #2\mob_bat\Play_mob_bat_injry	
	822711458	Play_mob_boss_pinata_god_attk			\Mobs\fld_Mobs\ShadowTitans\BOSS_PinataGOD\Play_mob_boss_pinata_god_attk	
	823871576	Play_mob_boss_dreadnought_fol_sparks_loop			\Mobs\fld_Mobs\ShadowTitans\BOSS_Dreadnought\Play_mob_boss_dreadnought_fol_sparks_loop	
	830198463	Play_mob_moray_shadowmage_persistent_loop			\Mobs\fld_Mobs\Group #13 Shadow Tower Eclipse\Moray_Shadowmage\Play_mob_moray_shadowmage_persistent_loop	
	836152788	Stop_mob_beetle_jade_persistent_loop			\Mobs\fld_Mobs\Group #14 - China Biome\Beetle - Jade\Stop_mob_beetle_jade_persistent_loop	DO NOTHING
	837920004	Play_mob_golem_persistent_loop			\Mobs\fld_Mobs\Group #8\mob_golem\Persistent_loop\Play_mob_golem_persistent_loop	DO NOTHING
	839587830	Play_mob_fae_f_caster_injry			\Mobs\fld_Mobs\Group #8\Fae\Fae Female\Fae Caster F\Play_mob_fae_f_caster_injry	
	842666798	Play_mob_emberdrake_persistent_loop			\Mobs\fld_Mobs\Group #5\mob_emberdrake\Play_mob_emberdrake_persistent_loop	DO NOTHING
	850063772	Play_mob_triceratops_persistent_loop			\Mobs\fld_Mobs\Group #12 Dinosaurs\Dinosaur - Triceratops\Persistent_loop\Play_mob_triceratops_persistent_loop	DO NOTHING
	853332810	Play_mob_biped_robotboss_injry			\Mobs\fld_Mobs\Group #5\mob_biped_robot_Boss\Play_mob_biped_robotboss_injry	
	858222263	Play_mob_quetzalcoatlus_persistent_loop			\Mobs\fld_Mobs\Group #12 Dinosaurs\Dinosaur - Quetzalcoatlus\Play_mob_quetzalcoatlus_persistent_loop	
	877461904	Play_mob_triceratops_dth			\Mobs\fld_Mobs\Group #12 Dinosaurs\Dinosaur - Triceratops\Play_mob_triceratops_dth	
	880147428	Play_mob_boss_dreadnought_fol_spawnbots			\Mobs\fld_Mobs\ShadowTitans\BOSS_Dreadnought\Play_mob_boss_dreadnought_fol_spawnbots	
	880437704	Play_geode_critter_froleek_injry			\Geode_Critters\YB\crit_FroLeek\Play_geode_critter_froleek_injry	
	881937629	Play_mob_pirateundead_captain_injry			\Mobs\fld_Mobs\Group #7\Pirate Undead\Pirate Undead Captain\Play_mob_pirateundead_captain_injry	
	885892300	Play_mob_shadow_knight_attk			\Mobs\fld_Mobs\Group #6\Shadow_knight_From_ShadowTitan\Play_mob_shadow_knight_attk	
	898135280	Play_mob_pinataminion_caster_attk			\Mobs\fld_Mobs\mob_pinataminion\mob_pinataminion_caster\Play_mob_pinataminion_caster_attk	
	903853255	Play_mob_steambot_aggro			\Mobs\fld_Mobs\Group #8\mob_steambot\Play_mob_steambot_aggro	
	905000067	Play_mob_explosive_bouy_aggro			\Mobs\fld_Mobs\Group #7\mob_explosive_bouy\Play_mob_explosive_bouy_aggro	
	907074531	Stop_mob_boss_dreadnought_persistent_loop			\Mobs\fld_Mobs\ShadowTitans\BOSS_Dreadnought\Stop_mob_boss_dreadnought_persistent_loop	
	910691311	Play_mob_spiderdroid_persistent_loop			\Mobs\fld_Mobs\Group #5\mob_spiderdroid\Play_mob_spiderdroid_persistent_loop	DO NOTHING
	915831332	Play_mob_terracotta_warrior_attk			\Mobs\fld_Mobs\Group #14 - China Biome\Terracotta Warrior\Play_mob_terracotta_warrior_attk	
	916535822	Play_mob_fae_f_caster_aggro			\Mobs\fld_Mobs\Group #8\Fae\Fae Female\Fae Caster F\Play_mob_fae_f_caster_aggro	
